ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
183.349068660109,0.389098663824637,20.63612,18.58137,17.75211,17.44387,17.24193,1237648721769070600,364931510622513150,STAR,K3,sdss,324,51666,509,344.98067281892,-10.0128487891878,18.48323,16.50008,15.70987,15.43165,15.29528,1237652599038607400,2150508185327265800,STAR,K3,segue1,1910,53321,143,0.9661246817324346
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,344.881703922044,-10.0297104350107,19.37157,18.00991,17.39377,17.16905,17.03141,1237652599038607400,2150509284838893600,STAR,F9,segue1,1910,53321,147,0.9866330150784764
210.337210040338,-0.474453574422901,20.16176,18.4378,17.71461,17.35842,17.19664,1237648720707125500,338925591354959900,STAR,K3,sdss,301,51942,108,345.468049959046,-10.0491902243787,20.68275,18.99579,18.33842,18.01141,18.33438,1237652599038869500,2151610445297903600,STAR,M0,segue1,1911,53295,57,0.38603034006746517
169.082239988602,-0.938557858127001,19.79673,17.83767,16.80932,16.34618,15.86454,1237648720152232200,314164590202087400,STAR,M0,sdss,279,51984,140,345.703795797949,-10.0519737021827,21.14128,18.99318,18.04165,17.64481,17.43564,1237652599038935e3,2151599999937439700,STAR,K5,segue1,1911,53295,19,0.6910019750438371
205.910567486995,-0.344157574054239,20.2399,18.80597,18.14108,17.86193,18.01416,1237648704050037e3,336664166267906050,STAR,F9,sdss,299,51671,73,345.740852016551,-10.0479922489598,20.18763,18.74273,18.14839,17.91768,17.80591,1237652599038935300,2151596976280463400,STAR,F9,segue1,1911,53295,8,0.9361052596229225
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,345.744536764033,-10.0718840998352,20.939330000000002,19.7229,19.5591,19.48981,19.47306,1237652599038935300,2151600274815346700,STAR,A0,segue1,1911,53295,20,0.9979566804427965
145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,1237648721752555500,299596604950734850,STAR,F9,sdss,266,51630,390,7.2276943957667,-11.0734381769521,19.23736,17.94219,17.37745,17.17804,17.03579,1237652628564803600,3495999556045349e3,STAR,F9,segue2,3105,54825,292,0.9110778328493879
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,7.27871498009168,-11.0558018121468,19.09123,18.21382,17.97198,17.87016,17.83901,1237652628564869400,3495997082144186400,STAR,A0,segue2,3105,54825,283,0.9793100906155972
166.635168076666,-0.878224883123377,21.0641,18.59718,17.53441,17.13069,16.91208,1237648720151118e3,313071399356885e3,STAR,K5,sdss,278,51900,259,7.32914647444561,-11.1860306489086,20.55187,18.05596,17.00448,16.63596,16.42416,1237652628564869400,3495998181655814e3,STAR,K5,segue2,3105,54825,287,0.9693896641923263
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,7.36869231688374,-11.1846099959644,20.36906,19.53347,19.22215,19.08921,19.2198,1237652628564869400,3495986911661629400,STAR,F5,segue2,3105,54825,246,0.984561446846605
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,7.41670319317295,-11.2165490735001,20.34608,19.21638,19.1684,19.18509,19.46608,1237652628564869400,3495988011173257e3,STAR,A0,segue2,3105,54825,250,0.9951070657521844
145.566789031631,0.995268127605047,18.91744,17.79122,17.32336,17.11779,17.05456,1237650797293469700,299593306415851500,STAR,F5,sdss,266,51630,378,7.47597675053592,-11.1271845843069,20.31245,19.12953,18.69091,18.50821,18.35408,1237652628564934700,3495986087027908600,STAR,F5,segue2,3105,54825,243,0.9804772802349618
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,7.54210904324928,-11.2254231988367,20.4947,19.49622,19.19133,19.09812,19.17444,1237652628564935e3,3495985537272094700,STAR,F5,segue2,3105,54825,241,0.9948571655109163
183.79821944835,0.170505458206148,22.39767,19.41875,18.05591,17.4611,17.09486,1237648704577273900,364944979639953400,STAR,K7,sdss,324,51666,558,15.6496737583479,-10.9574621101378,20.81867,18.02763,16.74166,16.1983,15.88297,1237652628568408e3,3500502056295309300,STAR,K7,segue2,3109,54833,288,0.9897626190602533
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,355.618602412091,-10.5063611350208,17.85391,16.87667,16.58599,16.47622,16.45686,1237652629096693800,2602041343916140500,STAR,F5,segue1,2311,54331,315,0.9960023329394916
145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,1237648721752555500,299596604950734850,STAR,F9,sdss,266,51630,390,355.576196862249,-10.5534047513365,19.86631,18.39919,17.83772,17.6507,17.56122,1237652629096693800,2602042718305675300,STAR,F9,segue1,2311,54331,320,0.9993046653312838
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,355.661265024742,-10.6854637081617,19.28299,17.80445,17.27536,17.08459,16.99592,1237652629096693800,2602039419770792e3,STAR,F9,segue1,2311,54331,308,0.9919487000500237
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,355.957571354387,-10.552949653195,17.46798,16.47503,16.15908,16.04695,16.0081,1237652629096824800,2602036121235908600,STAR,F5,segue1,2311,54331,296,0.9994629027102517
178.893313482473,-0.600517509240428,18.29249,17.03704,16.80255,16.7162,16.69708,1237648720693362700,319786667344947200,STAR,F5,sdss,284,51943,113,357.412905995089,-10.5733541494264,16.78638,15.77162,15.56331,15.5033,15.52279,1237652629097480200,2601970425416149e3,STAR,F5,segue1,2311,54331,57,0.9800691208485908
