ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,133.010073804255,6.55024688766449,18.86113,17.70704,17.61685,17.63403,17.6305,1237660412647768300,1338837420753315800,STAR,A0,sdss,1189,52668,518,0.9989166840473238
194.513124818694,-0.329788313947773,17.57141,16.52481,16.18738,16.06454,16.02996,1237648704045056e3,329934330774186e3,STAR,F5,sdss,293,51689,166,133.217065399031,6.62378412688995,20.54009,19.38387,19.14514,19.03863,19.02568,1237660412647899400,1338833572462618600,STAR,A0,sdss,1189,52668,504,0.9872672380269957
178.154132380792,0.361635811045271,17.80278,17.27164,17.33793,17.2984,17.13216,1237648721766776800,319884523879819260,STAR,WD,sdss,284,51943,469,133.780369466593,6.59469668001418,17.43782,17.21704,17.31267,17.32384,17.68143,1237660412648096e3,1338842918311454700,STAR,WD,sdss,1189,52668,538,0.9990321251552899
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,133.777590847563,6.65130611257483,18.22015,17.84648,17.7496,17.77207,17.86037,1237660412648096e3,1338842093677734e3,STAR,CarbonWD,sdss,1189,52668,535,0.991329768502179
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,132.205663529108,6.85509265931678,17.62827,16.4888,16.10222,15.97644,15.93695,1237660413184311300,1338786843218438100,STAR,G0,sdss,1189,52668,334,0.9949716139044533
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,132.328110009308,6.81381471272239,18.19051,17.03482,17.02312,17.09665,17.17935,1237660413184376800,1338785193950996500,STAR,A0,sdss,1189,52668,328,0.9988821202777896
146.176134062155,-0.982427731732799,18.88086,17.73562,17.57361,17.55848,17.5657,1237648720142205e3,299511942555396100,STAR,A0,sdss,266,51630,82,133.069590447996,6.99211427865458,18.45131,18.01593,17.93135,17.96922,18.07199,1237660413184704800,1338817354666109e3,STAR,WD,sdss,1189,52668,445,0.996922522720699
194.220152884925,-0.0196164244519468,19.69512,19.21984,19.42002,19.67989,19.91081,1237648721236983800,329941477599766500,STAR,WD,sdss,293,51689,192,152.082303146023,6.00304810341603,18.53096,18.2727,18.56646,18.86862,19.18065,1237658298994393e3,1121447753692506100,STAR,WD,sdss,996,52641,187,0.9992472950655596
169.897520561078,-0.528064940113717,17.07886,16.14677,15.77444,15.61557,15.5875,1237648720689430500,314143424603252740,STAR,F5,sdss,279,51984,63,152.999816137567,6.13986783559461,17.34399,16.42759,16.14929,15.99378,15.95717,1237658298994786300,1121426038337857500,STAR,F5,sdss,996,52641,108,0.9979113665526554
194.220152884925,-0.0196164244519468,19.69512,19.21984,19.42002,19.67989,19.91081,1237648721236983800,329941477599766500,STAR,WD,sdss,293,51689,192,152.704940254483,6.36214158894026,18.78498,18.83746,19.13046,19.40593,19.64327,1237658299531526100,1121428787116927e3,STAR,OB,sdss,996,52641,118,0.9715765488198972
