ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,333.334659793842,-9.47652636854921,16.86422,15.84706,15.48657,15.35717,15.31888,1237652598496755700,808401942559615e3,STAR,F5,sdss,718,52206,21,0.9781075668596106,-0.02355905116246461
145.674201774357,-0.380765117132352,17.65463,16.52501,16.14332,15.99839,15.95519,1237650795682922800,299553723997251600,STAR,G0,sdss,266,51630,234,338.615459907343,-9.96602263685202,18.16226,17.16006,16.7927,16.66282,16.61535,1237652598499049500,812981958547105800,STAR,F5,sdss,722,52224,299,0.9895298991677159,0.42539741697120625
178.234273850894,-1.05582204914454,19.68501,17.8984,17.24895,17.03903,16.91506,1237674648854200600,3.1978062003099443e+17,STAR,K1,sdss,284,51943,91,339.310690268092,-9.87534570649462,17.58999,16.33291,15.69953,15.49366,15.28453,1237652598499311600,812966840262223900,STAR,F9,sdss,722,52224,244,0.547975977449897,-2.00013667326614
179.134074718363,-0.565218035971066,20.02479,19.02817,18.92691,18.91533,18.97368,1237648720693494300,319761378577508350,STAR,A0,sdss,284,51943,21,327.302369836219,-8.43974324085948,20.45461,19.19645,19.1636,19.20877,19.23504,123765259903094e4,725153243742627800,STAR,A0,sdss,644,52173,268,0.9962889284150979,1.0538575303444553
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,333.399810918749,-9.05255515478915,18.0125,17.13736,16.8366,16.78819,16.71369,1237652599033626600,808408539629381600,STAR,F5,sdss,718,52206,45,0.9784651787838083,-0.013503026171632479
183.436825663279,0.51457108206923,22.26947,19.78331,18.51675,17.93405,17.57712,1237648705113948400,364933984523675650,STAR,K7,sdss,324,51666,518,339.968556347374,-9.69971454451553,20.34376,17.69916,16.4581,15.8888,15.69013,1237652599036445e3,81294649929711e4,STAR,K7,sdss,722,52224,170,0.9560491572722537,-0.45123828317394693
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,326.738076336966,-8.09386300261025,19.08047,17.83275,17.34225,17.18033,17.10638,1237652599567548700,1326349170319059e3,STAR,F9,sdss,1178,52825,142,0.9848896856714061,0.2024282080597767
171.649315831465,-2.87456801539177,20.61968,18.91041,17.73973,17.3657,17.09332,1237650369941405700,367096186034743300,STAR,K5,sdss,326,52375,192,327.207127787382,-8.04325050260036,21.6673,19.66335,18.53789,18.20708,18.19034,1237652599567745300,1326331578133014500,STAR,K3,sdss,1178,52825,78,0.9647466870809854,-0.31538189021779456
248.579771204684,-0.91990364499348,21.13174,18.35785,16.857,15.70427,15.04049,1237648672923583200,391851403645052900,STAR,M3,sdss,348,51671,139,327.166467189583,-8.09518557699164,21.30847,18.84359,17.39799,16.31331,15.71608,1237652599567745300,1326331028377200600,STAR,M2,sdss,1178,52825,76,0.9874033252283183,0.31307684081446757
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,327.195004384301,-7.97099320758771,19.6913,18.37038,17.83381,17.63562,17.54553,1237652599567745300,1326331853010921500,STAR,F9,sdss,1178,52825,79,0.9647833565278399,-0.3147420876913513
