ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor
198.597214471751,-0.268026821267375,22.05573,19.20698,17.76519,16.86842,16.38345,1237648704046891e3,333353816885848060,STAR,M1,sdss,296,51984,318,184.012911654156,-0.318810959352086,21.72499,19.24081,17.80182,16.91145,16.41601,1237648704040468700,36480946483183e4,STAR,M1,sdss,324,51666,65,0.9924796452976784
179.116749517998,1.03684407454017,21.82329,19.33489,17.89171,16.59424,15.97889,1237674651538948e3,320972490417399800,STAR,M3,sdss,285,51930,331,184.100664110439,-0.319043562587555,21.98173,19.70119,18.26983,17.0069,16.32075,1237648704040534e3,364811388977178600,STAR,M3,sdss,324,51666,72,0.9988893238850954
172.029022803729,-1.08544407401637,18.70649,16.88952,16.0855,15.76243,15.58134,1237674648851447800,367187995255662600,STAR,K3,sdss,326,52375,526,184.109555608223,-0.286296528977891,20.43179,18.83162,18.0789,17.76305,17.58514,1237648704040534e3,364809189953923100,STAR,K3,sdss,324,51666,64,0.6972834452388741
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,184.212729452285,-0.280000575496673,19.75674,18.56194,18.13131,17.99152,17.87875,1237648704040534300,364802592884156400,STAR,G2,sdss,324,51666,40,0.9951929209786254
171.008954194236,-3.28710459464048,19.61253,17.07463,15.78872,15.22087,14.93711,1237650369404273e3,367125597970786300,STAR,K7,sdss,326,52375,299,184.28858391618,-0.384772456089583,21.7253,19.14608,17.91506,17.38329,17.05391,1237648704040599600,364797370203924500,STAR,K7,sdss,324,51666,21,0.9047526605222703
198.597214471751,-0.268026821267375,22.05573,19.20698,17.76519,16.86842,16.38345,1237648704046891e3,333353816885848060,STAR,M1,sdss,296,51984,318,184.292989593792,-0.224102311191807,21.82108,19.10094,17.67056,16.80329,16.32834,1237648704040599600,364800943616714750,STAR,M1,sdss,324,51666,34,0.9951566990629531
264.383591352343,56.6102320871837,20.02533,17.4774,16.28738,15.71918,15.47215,1237656530531058e3,4.0310298347624243e+17,STAR,K7,sdss,358,51818,112,184.346401730503,-0.214784588997931,21.64671,19.70188,18.53158,18.00259,17.72526,1237648704040599800,364798469715552260,STAR,K7,sdss,324,51666,25,0.9261482103005642
198.179732143161,0.224111847887927,21.90177,19.38369,18.02465,17.3981,17.00164,1237648674512109800,332260352588802050,STAR,M0,sdss,295,51985,436,184.373640368687,-0.367480599599248,21.64661,18.99325,17.67597,17.0909,16.75508,1237648704040665e3,364797645081831400,STAR,K7,sdss,324,51666,22,0.8924890826309279
172.175349741822,-1.37244161610905,20.39888,18.21456,17.34448,17.03463,16.87463,1237650372089151700,367191843546359800,STAR,K3,sdss,326,52375,540,184.446740858167,-0.353227483044943,20.86695,18.90124,18.10278,17.79678,17.63792,1237648704040665e3,364798194837645300,STAR,K3,sdss,324,51666,24,0.9647222344246635
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,210.363961187398,-0.294553631975189,19.04654,18.0295,17.87565,17.82078,17.82809,1237648704052002800,340109761116661760,STAR,A0,sdss,302,51688,320,0.9987501365207215
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,210.689663035725,-0.410904577942621,18.37695,17.1511,16.72061,16.56087,16.48575,1237648704052134e3,3.4010646258177843e+17,STAR,F9,sdss,302,51688,308,0.9895380818607498
183.216044895339,0.200613869852646,20.93703,19.14316,18.37123,18.02899,17.81776,1237648704577011700,364927937209722900,STAR,K3,sdss,324,51666,496,211.617404204139,-0.258813352150381,20.9256,19.41611,18.74322,18.47293,18.33785,1237648704052592600,340083097959688200,STAR,K1,sdss,302,51688,223,0.5462112084249512
145.84174073867,-0.27775417839393,18.4085,17.16402,16.95854,16.87708,16.88028,1237650795682988e3,299543553514694660,STAR,A0,sdss,266,51630,197,211.962912246213,-0.389348727723501,20.34796,19.21714,19.07092,19.01689,19.00261,1237648704052724e3,340074851622479900,STAR,A0,sdss,302,51688,193,0.9977830920182704
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,181.973294774776,-0.956258709653028,19.16445,18.18722,17.91986,17.81393,17.77751,1237648720157868e3,364869937971357700,STAR,F5,sdss,324,51666,285,0.9968579734989494
171.008954194236,-3.28710459464048,19.61253,17.07463,15.78872,15.22087,14.93711,1237650369404273e3,367125597970786300,STAR,K7,sdss,326,52375,299,182.185679031114,-0.912171436306445,22.11998,19.66286,18.43439,17.89381,17.55634,1237648720157933800,364870762605078500,STAR,K7,sdss,324,51666,288,0.9712353785774813
213.923347159786,-1.18719995258487,21.65405,19.01292,17.59376,16.89381,16.49411,1237655693547274500,341160893008078850,STAR,M0,sdss,303,51615,48,182.212401365121,-0.995907450449062,22.08611,19.37881,18.0516,17.41637,17.09031,1237648720157933800,364870212849264640,STAR,M0,sdss,324,51666,286,0.988711513827846
32.2915530698989,1.01012373591199,20.99912,18.11297,16.59054,15.05183,14.22854,1237678617431966e3,455030718532184060,STAR,M4,sdss,404,51812,608,182.092915477003,-1.04642695228095,22.82333,19.98285,18.54245,17.06252,16.25473,1237648720157933800,364868838459729900,STAR,M4,sdss,324,51666,281,0.9990159085123562
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,182.232816112432,-0.980070478152941,19.0891,18.14591,17.77624,17.61913,17.53745,1237648720157999e3,364860042366707700,STAR,F5,sdss,324,51666,249,0.9910450410819895
180.034595242219,1.14678589830904,20.70257,18.15924,16.74166,15.867,15.34269,1237648722841371e3,321028840388323300,STAR,M1,sdss,285,51930,536,182.244837249169,-0.989601101973741,22.04502,19.36741,17.97607,17.13081,16.66204,1237648720157999400,364857843343452160,STAR,M1,sdss,324,51666,241,0.9952579250379473
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,182.31383552743,-1.02133849874702,19.63383,18.46777,17.98373,17.78461,17.67302,1237648720157999400,364862516267870200,STAR,G2,sdss,324,51666,258,0.9927394892630914
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,182.343067096122,-0.923415480341709,19.58951,18.19185,17.66067,17.46815,17.37383,1237648720157999400,364862241389963260,STAR,F9,sdss,324,51666,257,0.9967539927808351
172.029022803729,-1.08544407401637,18.70649,16.88952,16.0855,15.76243,15.58134,1237674648851447800,367187995255662600,STAR,K3,sdss,326,52375,526,182.387013925966,-1.0471444792243,20.73502,18.86583,18.10786,17.8061,17.6595,1237648720158065e3,364859217732986900,STAR,K3,sdss,324,51666,246,0.9752137973653981
177.895876719101,-0.948862726619474,21.84246,19.57861,18.3961,17.87057,17.78709,1237648720156098800,3.1981497976936243e+17,STAR,K7,sdss,284,51943,216,182.413836181552,-0.861097927211576,21.66955,19.09084,17.95739,17.53067,17.28139,1237648720158065e3,364859492610893800,STAR,K5,sdss,324,51666,247,0.9342533834170232
