ra,dec,u,g,r,i,z,objid,specobjid,class,subclass,survey,plate,mjd,fiberid,ra1,dec1,u1,g1,r1,i1,z1,objid1,specobjid1,class1,subclass1,survey1,plate1,mjd1,fiberid1,cor,cor_logit
194.744103830147,-0.672130073611367,17.42283,16.29801,15.85791,15.67064,15.58344,1237648703508316200,329929382971861e3,STAR,F2,sdss,293,51689,148,196.485669852947,-1.22772236411339,18.92993,17.81862,17.4717,17.28546,17.19509,1237648702972166100,331071230780139500,STAR,F2,sdss,294,51986,206,0.987807378261881,-0.153242216861786
194.613511205148,0.920897035317479,20.19071,19.3278,19.14246,19.03744,18.95848,1237648705655734300,3.3000085122766643e+17,STAR,A0,sdss,293,51689,408,196.418948848338,-1.1163871363031,20.19561,18.98364,18.88089,18.79688,18.83876,1237648702972166100,331072605169674240,STAR,A0,sdss,294,51986,211,0.9985827714072716,0.9496439070751421
145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,1237648721752555500,299596604950734850,STAR,F9,sdss,266,51630,390,196.906777569178,-1.04900082735445,21.39698,19.92664,19.36363,19.18868,19.04313,1237648702972363e3,331039894698747900,STAR,F9,sdss,294,51986,92,0.9596854922305468,-0.7718346325693325
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,197.613384575061,-1.23545929611195,17.55398,16.31082,15.82231,15.63342,15.53234,1237648702972690400,3.3222049529229517e+17,STAR,F9,sdss,295,51985,291,0.9937372969438404,0.18883769267195538
145.832530768193,-1.00271479359981,17.69156,16.58506,16.22235,16.07985,16.03837,1237648720142008300,299525136694929400,STAR,F5,sdss,266,51630,130,198.235515862053,-1.23335608637069,18.98104,17.97402,17.64947,17.519,17.49702,1237648702972952600,332167443856255e3,STAR,F5,sdss,295,51985,98,0.9981453903667613,0.8120396996017313
197.849834382219,0.0201196539173698,19.19495,18.27813,17.67437,17.65216,17.45323,1237648704583434200,331189703158032400,STAR,F5,sdss,294,51986,637,198.222989164574,-1.14494115031041,20.79418,19.37243,18.84953,18.8666,18.56579,1237648702972952800,332176789705091100,STAR,G2,sdss,295,51985,132,0.9497784787696366,-0.886747930577382
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,199.144492353839,-1.05002756356063,18.83347,17.69295,17.2773,17.13594,17.04587,1237648702973345800,332141055577188350,STAR,F9,sdss,295,51985,2,0.9782672792348852,-0.45115679412424303
146.94388122035,0.0391758255337755,18.29695,17.00027,16.4497,16.20717,16.10233,1237650796220383200,299499847927490560,STAR,G2,sdss,266,51630,38,199.103285644427,-1.05281786679541,20.04116,18.86703,18.40341,18.22856,18.11855,1237648702973345800,332146003379513340,STAR,G0,sdss,295,51985,20,0.9358682538902123,-1.0153890484911865
145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,1237648721752424700,299584510322829300,STAR,F2,sdss,266,51630,346,200.545909532455,-1.06859167873558,17.61397,16.57744,16.15943,16.01003,15.93976,1237648702974001200,333268329856788500,STAR,F2,sdss,296,51984,7,0.9938375793104761,0.19711496888331864
215.738865488577,0.060534423325927,17.91306,17.03726,16.40236,16.37411,16.17758,1237648704591233e3,342420658354939900,STAR,F2,sdss,304,51609,535,204.509095733524,-1.14409786172034,20.348,19.08368,18.47795,18.5014,18.14685,1237648702975705300,336715843314411500,STAR,F9,sdss,299,51671,261,0.9566444934701295,-0.8098026139438318
